date,sku,product_name,channel,price,volume,cost,promo_flag
2025-12-22,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.0,881,2.6,0
2025-12-29,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.95,810,2.6,0
2026-01-05,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.02,486,2.6,0
2026-01-12,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.97,501,2.6,0
2026-01-19,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.97,471,2.6,0
2026-01-26,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,6.79,595,2.6,1
2026-02-02,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.07,480,2.6,0
2026-02-09,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,4.79,1237,2.6,1
2026-02-16,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.02,544,2.6,0
2026-02-23,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,5.59,1039,2.6,1
2026-03-02,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,5.99,1125,2.6,1
2026-03-09,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.91,569,2.6,0
2026-03-16,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.93,601,2.6,0
2026-03-23,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,8.0,606,2.6,0
2026-03-30,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.99,602,2.6,0
2026-04-06,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.93,670,2.6,0
2026-04-13,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.91,553,2.6,0
2026-04-20,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,6.79,753,2.6,1
2026-04-27,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,6.79,823,2.6,1
2026-05-04,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,5.59,996,2.6,1
2026-05-11,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.92,579,2.6,0
2026-05-18,AE-007,Frozen Yogurt Bites 4oz,Chewy.com,7.97,551,2.6,0
2025-05-26,AE-007,Frozen Yogurt Bites 4oz,Petco,7.13,562,2.6,1
2025-06-02,AE-007,Frozen Yogurt Bites 4oz,Petco,8.37,345,2.6,0
2025-06-09,AE-007,Frozen Yogurt Bites 4oz,Petco,8.32,357,2.6,0
2025-06-16,AE-007,Frozen Yogurt Bites 4oz,Petco,8.34,437,2.6,0
2025-06-23,AE-007,Frozen Yogurt Bites 4oz,Petco,8.38,384,2.6,0
2025-06-30,AE-007,Frozen Yogurt Bites 4oz,Petco,8.39,375,2.6,0
2025-07-07,AE-007,Frozen Yogurt Bites 4oz,Petco,8.37,395,2.6,0
2025-07-14,AE-007,Frozen Yogurt Bites 4oz,Petco,8.41,400,2.6,0
2025-07-21,AE-007,Frozen Yogurt Bites 4oz,Petco,8.47,318,2.6,0
2025-07-28,AE-007,Frozen Yogurt Bites 4oz,Petco,8.45,375,2.6,0
2025-08-04,AE-007,Frozen Yogurt Bites 4oz,Petco,8.44,414,2.6,0
2025-08-11,AE-007,Frozen Yogurt Bites 4oz,Petco,8.33,392,2.6,0
2025-08-18,AE-007,Frozen Yogurt Bites 4oz,Petco,8.42,404,2.6,0
2025-08-25,AE-007,Frozen Yogurt Bites 4oz,Petco,8.41,395,2.6,0
2025-09-01,AE-007,Frozen Yogurt Bites 4oz,Petco,8.34,407,2.6,0
2025-09-08,AE-007,Frozen Yogurt Bites 4oz,Petco,8.46,415,2.6,0
2025-09-15,AE-007,Frozen Yogurt Bites 4oz,Petco,8.4,407,2.6,0
2025-09-22,AE-007,Frozen Yogurt Bites 4oz,Petco,8.44,416,2.6,0
2025-09-29,AE-007,Frozen Yogurt Bites 4oz,Petco,8.36,395,2.6,0
2025-10-06,AE-007,Frozen Yogurt Bites 4oz,Petco,5.03,875,2.6,1
2025-10-13,AE-007,Frozen Yogurt Bites 4oz,Petco,8.46,423,2.6,0
2025-10-20,AE-007,Frozen Yogurt Bites 4oz,Petco,8.47,385,2.6,0
2025-10-27,AE-007,Frozen Yogurt Bites 4oz,Petco,7.13,548,2.6,1
2025-11-03,AE-007,Frozen Yogurt Bites 4oz,Petco,7.13,696,2.6,1
2025-11-10,AE-007,Frozen Yogurt Bites 4oz,Petco,8.38,510,2.6,0
2025-11-17,AE-007,Frozen Yogurt Bites 4oz,Petco,8.46,567,2.6,0
2025-11-24,AE-007,Frozen Yogurt Bites 4oz,Petco,8.35,558,2.6,0
2025-12-01,AE-007,Frozen Yogurt Bites 4oz,Petco,8.43,526,2.6,0
2025-12-08,AE-007,Frozen Yogurt Bites 4oz,Petco,8.35,526,2.6,0
2025-12-15,AE-007,Frozen Yogurt Bites 4oz,Petco,8.42,536,2.6,0
2025-12-22,AE-007,Frozen Yogurt Bites 4oz,Petco,8.42,498,2.6,0
2025-12-29,AE-007,Frozen Yogurt Bites 4oz,Petco,8.43,556,2.6,0
2026-01-05,AE-007,Frozen Yogurt Bites 4oz,Petco,8.45,329,2.6,0
2026-01-12,AE-007,Frozen Yogurt Bites 4oz,Petco,8.31,355,2.6,0
2026-01-19,AE-007,Frozen Yogurt Bites 4oz,Petco,8.31,351,2.6,0
2026-01-26,AE-007,Frozen Yogurt Bites 4oz,Petco,8.47,372,2.6,0
2026-02-02,AE-007,Frozen Yogurt Bites 4oz,Petco,8.32,429,2.6,0
2026-02-09,AE-007,Frozen Yogurt Bites 4oz,Petco,8.39,314,2.6,0
2026-02-16,AE-007,Frozen Yogurt Bites 4oz,Petco,8.38,352,2.6,0
2026-02-23,AE-007,Frozen Yogurt Bites 4oz,Petco,5.87,698,2.6,1
2026-03-02,AE-007,Frozen Yogurt Bites 4oz,Petco,8.43,349,2.6,0
2026-03-09,AE-007,Frozen Yogurt Bites 4oz,Petco,8.4,462,2.6,0
2026-03-16,AE-007,Frozen Yogurt Bites 4oz,Petco,8.42,428,2.6,0
2026-03-23,AE-007,Frozen Yogurt Bites 4oz,Petco,8.45,414,2.6,0
2026-03-30,AE-007,Frozen Yogurt Bites 4oz,Petco,8.35,325,2.6,0
2026-04-06,AE-007,Frozen Yogurt Bites 4oz,Petco,6.71,576,2.6,1
2026-04-13,AE-007,Frozen Yogurt Bites 4oz,Petco,8.41,441,2.6,0
2026-04-20,AE-007,Frozen Yogurt Bites 4oz,Petco,8.36,428,2.6,0
2026-04-27,AE-007,Frozen Yogurt Bites 4oz,Petco,8.38,377,2.6,0
2026-05-04,AE-007,Frozen Yogurt Bites 4oz,Petco,6.29,718,2.6,1
2026-05-11,AE-007,Frozen Yogurt Bites 4oz,Petco,8.38,410,2.6,0
2026-05-18,AE-007,Frozen Yogurt Bites 4oz,Petco,8.34,411,2.6,0
2025-05-26,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.46,327,2.6,0
2025-06-02,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.31,340,2.6,0
2025-06-09,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.46,382,2.6,0
2025-06-16,AE-007,Frozen Yogurt Bites 4oz,PetSmart,7.13,406,2.6,1
2025-06-23,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.46,351,2.6,0
2025-06-30,AE-007,Frozen Yogurt Bites 4oz,PetSmart,7.55,361,2.6,1
2025-07-07,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.41,379,2.6,0
2025-07-14,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.47,360,2.6,0
2025-07-21,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.33,341,2.6,0
2025-07-28,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.36,345,2.6,0
2025-08-04,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.45,349,2.6,0
2025-08-11,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.31,365,2.6,0
2025-08-18,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.43,365,2.6,0
2025-08-25,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.46,336,2.6,0
2025-09-01,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.31,372,2.6,0
2025-09-08,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.39,361,2.6,0
2025-09-15,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.41,344,2.6,0
2025-09-22,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.38,368,2.6,0
2025-09-29,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.41,426,2.6,0
2025-10-06,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.41,368,2.6,0
2025-10-13,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.34,376,2.6,0
2025-10-20,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.33,382,2.6,0
2025-10-27,AE-007,Frozen Yogurt Bites 4oz,PetSmart,6.29,623,2.6,1
2025-11-03,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.31,478,2.6,0
2025-11-10,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.34,478,2.6,0
2025-11-17,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.41,449,2.6,0
2025-11-24,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.34,454,2.6,0
2025-12-01,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.32,523,2.6,0
2025-12-08,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.37,492,2.6,0
2025-12-15,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.4,511,2.6,0
2025-12-22,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.33,497,2.6,0
2025-12-29,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.39,473,2.6,0
2026-01-05,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.41,347,2.6,0
2026-01-12,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.47,338,2.6,0
2026-01-19,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.42,383,2.6,0
2026-01-26,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.41,287,2.6,0
2026-02-02,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.39,342,2.6,0
2026-02-09,AE-007,Frozen Yogurt Bites 4oz,PetSmart,6.29,519,2.6,1
2026-02-16,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.43,270,2.6,0
2026-02-23,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.35,323,2.6,0
2026-03-02,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.34,405,2.6,0
2026-03-09,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.43,396,2.6,0
2026-03-16,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.41,368,2.6,0
2026-03-23,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.44,378,2.6,0
2026-03-30,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.41,368,2.6,0
2026-04-06,AE-007,Frozen Yogurt Bites 4oz,PetSmart,7.13,470,2.6,1
2026-04-13,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.36,427,2.6,0
2026-04-20,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.43,378,2.6,0
2026-04-27,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.31,398,2.6,0
2026-05-04,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.42,402,2.6,0
2026-05-11,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.44,355,2.6,0
2026-05-18,AE-007,Frozen Yogurt Bites 4oz,PetSmart,8.46,348,2.6,0
2025-05-26,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.72,294,2.6,0
2025-06-02,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.8,249,2.6,0
2025-06-09,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.78,261,2.6,0
2025-06-16,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.78,297,2.6,0
2025-06-23,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.81,236,2.6,0
2025-06-30,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.68,326,2.6,0
2025-07-07,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.77,289,2.6,0
2025-07-14,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.76,251,2.6,0
2025-07-21,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.79,268,2.6,0
2025-07-28,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.2,376,2.6,1
2025-08-04,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.59,326,2.6,1
2025-08-11,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.75,307,2.6,0
2025-08-18,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.59,376,2.6,1
2025-08-25,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.74,240,2.6,0
2025-09-01,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.2,444,2.6,1
2025-09-08,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.75,285,2.6,0
2025-09-15,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.72,276,2.6,0
2025-09-22,AE-007,Frozen Yogurt Bites 4oz,Amazon,5.81,537,2.6,1
2025-09-29,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.69,293,2.6,0
2025-10-06,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.75,268,2.6,0
2025-10-13,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.98,337,2.6,1
2025-10-20,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.2,388,2.6,1
2025-10-27,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.69,303,2.6,0
2025-11-03,AE-007,Frozen Yogurt Bites 4oz,Amazon,4.65,825,2.6,1
2025-11-10,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.81,385,2.6,0
2025-11-17,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.72,421,2.6,0
2025-11-24,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.69,421,2.6,0
2025-12-01,AE-007,Frozen Yogurt Bites 4oz,Amazon,5.81,688,2.6,1
2025-12-08,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.69,367,2.6,0
2025-12-15,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.82,385,2.6,0
2025-12-22,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.76,414,2.6,0
2025-12-29,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.76,426,2.6,0
2026-01-05,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.98,267,2.6,1
2026-01-12,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.98,310,2.6,1
2026-01-19,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.2,389,2.6,1
2026-01-26,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.8,276,2.6,0
2026-02-02,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.77,239,2.6,0
2026-02-09,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.78,288,2.6,0
2026-02-16,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.82,252,2.6,0
2026-02-23,AE-007,Frozen Yogurt Bites 4oz,Amazon,4.65,555,2.6,1
2026-03-02,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.78,316,2.6,0
2026-03-09,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.79,310,2.6,0
2026-03-16,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.82,328,2.6,0
2026-03-23,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.73,344,2.6,0
2026-03-30,AE-007,Frozen Yogurt Bites 4oz,Amazon,5.42,513,2.6,1
2026-04-06,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.75,345,2.6,0
2026-04-13,AE-007,Frozen Yogurt Bites 4oz,Amazon,6.98,343,2.6,1
2026-04-20,AE-007,Frozen Yogurt Bites 4oz,Amazon,4.65,775,2.6,1
2026-04-27,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.76,278,2.6,0
2026-05-04,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.69,307,2.6,0
2026-05-11,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.68,300,2.6,0
2026-05-18,AE-007,Frozen Yogurt Bites 4oz,Amazon,7.71,333,2.6,0
2025-05-26,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.89,176,2.6,0
2025-06-02,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.98,170,2.6,0
2025-06-09,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.04,157,2.6,0
2025-06-16,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.89,168,2.6,0
2025-06-23,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.99,164,2.6,0
2025-06-30,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.97,145,2.6,0
2025-07-07,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.88,163,2.6,0
2025-07-14,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.97,175,2.6,0
2025-07-21,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.97,177,2.6,0
2025-07-28,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.87,164,2.6,0
2025-08-04,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.89,154,2.6,0
2025-08-11,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.0,160,2.6,0
2025-08-18,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.94,168,2.6,0
2025-08-25,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.9,193,2.6,0
2025-09-01,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.91,190,2.6,0
2025-09-08,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.03,159,2.6,0
2025-09-15,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.02,200,2.6,0
2025-09-22,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.95,182,2.6,0
2025-09-29,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.01,210,2.6,0
2025-10-06,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.86,199,2.6,0
2025-10-13,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.04,190,2.6,0
2025-10-20,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,7.16,280,2.6,1
2025-10-27,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.93,179,2.6,0
2025-11-03,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.96,266,2.6,0
2025-11-10,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.95,257,2.6,0
2025-11-17,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.01,265,2.6,0
2025-11-24,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.04,240,2.6,0
2025-12-01,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.86,245,2.6,0
2025-12-08,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.95,194,2.6,0
2025-12-15,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.98,273,2.6,0
2025-12-22,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.94,258,2.6,0
2025-12-29,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.89,227,2.6,0
2026-01-05,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.96,147,2.6,0
2026-01-12,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.97,161,2.6,0
2026-01-19,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.01,158,2.6,0
2026-01-26,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.96,173,2.6,0
2026-02-02,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.04,138,2.6,0
2026-02-09,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.95,151,2.6,0
2026-02-16,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.89,157,2.6,0
2026-02-23,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.0,122,2.6,0
2026-03-02,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.87,196,2.6,0
2026-03-09,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.99,182,2.6,0
2026-03-16,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.87,173,2.6,0
2026-03-23,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.87,171,2.6,0
2026-03-30,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.0,169,2.6,0
2026-04-06,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.99,191,2.6,0
2026-04-13,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.03,190,2.6,0
2026-04-20,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,6.71,290,2.6,1
2026-04-27,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.99,183,2.6,0
2026-05-04,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.89,190,2.6,0
2026-05-11,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,9.04,194,2.6,0
2026-05-18,AE-007,Frozen Yogurt Bites 4oz,Independent Pet,8.88,172,2.6,0
2025-05-26,AE-008,Calming Treats 30ct,Chewy.com,20.13,473,6.85,0
2025-06-02,AE-008,Calming Treats 30ct,Chewy.com,20.13,473,6.85,0
2025-06-09,AE-008,Calming Treats 30ct,Chewy.com,17.99,427,6.85,1
2025-06-16,AE-008,Calming Treats 30ct,Chewy.com,20.05,407,6.85,0
2025-06-23,AE-008,Calming Treats 30ct,Chewy.com,19.86,465,6.85,0
2025-06-30,AE-008,Calming Treats 30ct,Chewy.com,20.0,432,6.85,0
2025-07-07,AE-008,Calming Treats 30ct,Chewy.com,17.99,552,6.85,1
2025-07-14,AE-008,Calming Treats 30ct,Chewy.com,20.12,447,6.85,0
2025-07-21,AE-008,Calming Treats 30ct,Chewy.com,19.96,420,6.85,0
2025-07-28,AE-008,Calming Treats 30ct,Chewy.com,19.86,499,6.85,0
2025-08-04,AE-008,Calming Treats 30ct,Chewy.com,20.13,485,6.85,0
2025-08-11,AE-008,Calming Treats 30ct,Chewy.com,19.81,474,6.85,0
2025-08-18,AE-008,Calming Treats 30ct,Chewy.com,19.98,373,6.85,0
2025-08-25,AE-008,Calming Treats 30ct,Chewy.com,19.88,478,6.85,0
2025-09-01,AE-008,Calming Treats 30ct,Chewy.com,19.95,484,6.85,0
2025-09-08,AE-008,Calming Treats 30ct,Chewy.com,19.91,537,6.85,0
2025-09-15,AE-008,Calming Treats 30ct,Chewy.com,19.94,470,6.85,0
2025-09-22,AE-008,Calming Treats 30ct,Chewy.com,19.83,536,6.85,0
2025-09-29,AE-008,Calming Treats 30ct,Chewy.com,19.93,521,6.85,0
2025-10-06,AE-008,Calming Treats 30ct,Chewy.com,19.9,447,6.85,0
2025-10-13,AE-008,Calming Treats 30ct,Chewy.com,20.11,486,6.85,0
2025-10-20,AE-008,Calming Treats 30ct,Chewy.com,20.06,542,6.85,0
2025-10-27,AE-008,Calming Treats 30ct,Chewy.com,20.06,496,6.85,0
2025-11-03,AE-008,Calming Treats 30ct,Chewy.com,20.19,596,6.85,0
2025-11-10,AE-008,Calming Treats 30ct,Chewy.com,19.79,691,6.85,0
2025-11-17,AE-008,Calming Treats 30ct,Chewy.com,20.0,667,6.85,0
2025-11-24,AE-008,Calming Treats 30ct,Chewy.com,19.93,662,6.85,0
2025-12-01,AE-008,Calming Treats 30ct,Chewy.com,14.99,790,6.85,1
2025-12-08,AE-008,Calming Treats 30ct,Chewy.com,14.99,771,6.85,1
2025-12-15,AE-008,Calming Treats 30ct,Chewy.com,20.05,583,6.85,0
2025-12-22,AE-008,Calming Treats 30ct,Chewy.com,19.84,692,6.85,0
2025-12-29,AE-008,Calming Treats 30ct,Chewy.com,20.15,644,6.85,0
2026-01-05,AE-008,Calming Treats 30ct,Chewy.com,20.18,461,6.85,0
2026-01-12,AE-008,Calming Treats 30ct,Chewy.com,19.98,391,6.85,0
2026-01-19,AE-008,Calming Treats 30ct,Chewy.com,20.05,447,6.85,0
2026-01-26,AE-008,Calming Treats 30ct,Chewy.com,20.15,409,6.85,0
2026-02-02,AE-008,Calming Treats 30ct,Chewy.com,19.92,433,6.85,0
2026-02-09,AE-008,Calming Treats 30ct,Chewy.com,19.94,437,6.85,0
2026-02-16,AE-008,Calming Treats 30ct,Chewy.com,19.81,454,6.85,0
2026-02-23,AE-008,Calming Treats 30ct,Chewy.com,19.99,418,6.85,0
2026-03-02,AE-008,Calming Treats 30ct,Chewy.com,20.03,521,6.85,0
2026-03-09,AE-008,Calming Treats 30ct,Chewy.com,11.99,820,6.85,1
2026-03-16,AE-008,Calming Treats 30ct,Chewy.com,20.04,536,6.85,0
2026-03-23,AE-008,Calming Treats 30ct,Chewy.com,19.8,534,6.85,0
2026-03-30,AE-008,Calming Treats 30ct,Chewy.com,13.99,670,6.85,1
2026-04-06,AE-008,Calming Treats 30ct,Chewy.com,19.85,551,6.85,0
2026-04-13,AE-008,Calming Treats 30ct,Chewy.com,20.16,485,6.85,0
2026-04-20,AE-008,Calming Treats 30ct,Chewy.com,20.15,475,6.85,0
2026-04-27,AE-008,Calming Treats 30ct,Chewy.com,20.0,550,6.85,0
2026-05-04,AE-008,Calming Treats 30ct,Chewy.com,20.13,487,6.85,0
2026-05-11,AE-008,Calming Treats 30ct,Chewy.com,20.1,502,6.85,0
2026-05-18,AE-008,Calming Treats 30ct,Chewy.com,20.12,504,6.85,0
2025-05-26,AE-008,Calming Treats 30ct,Petco,21.02,352,6.85,0
2025-06-02,AE-008,Calming Treats 30ct,Petco,20.95,304,6.85,0
2025-06-09,AE-008,Calming Treats 30ct,Petco,21.18,337,6.85,0
2025-06-16,AE-008,Calming Treats 30ct,Petco,20.81,333,6.85,0
2025-06-23,AE-008,Calming Treats 30ct,Petco,21.1,304,6.85,0
2025-06-30,AE-008,Calming Treats 30ct,Petco,16.79,361,6.85,1
2025-07-07,AE-008,Calming Treats 30ct,Petco,20.91,307,6.85,0
2025-07-14,AE-008,Calming Treats 30ct,Petco,20.98,323,6.85,0
2025-07-21,AE-008,Calming Treats 30ct,Petco,20.96,319,6.85,0
2025-07-28,AE-008,Calming Treats 30ct,Petco,15.74,406,6.85,1
2025-08-04,AE-008,Calming Treats 30ct,Petco,20.94,327,6.85,0
2025-08-11,AE-008,Calming Treats 30ct,Petco,21.19,280,6.85,0
2025-08-18,AE-008,Calming Treats 30ct,Petco,21.19,338,6.85,0
2025-08-25,AE-008,Calming Treats 30ct,Petco,21.08,319,6.85,0
2025-09-01,AE-008,Calming Treats 30ct,Petco,20.87,318,6.85,0
2025-09-08,AE-008,Calming Treats 30ct,Petco,21.15,306,6.85,0
2025-09-15,AE-008,Calming Treats 30ct,Petco,21.09,335,6.85,0
2025-09-22,AE-008,Calming Treats 30ct,Petco,20.99,346,6.85,0
2025-09-29,AE-008,Calming Treats 30ct,Petco,15.74,474,6.85,1
2025-10-06,AE-008,Calming Treats 30ct,Petco,17.84,397,6.85,1
2025-10-13,AE-008,Calming Treats 30ct,Petco,21.16,340,6.85,0
2025-10-20,AE-008,Calming Treats 30ct,Petco,21.13,325,6.85,0
2025-10-27,AE-008,Calming Treats 30ct,Petco,12.59,546,6.85,1
2025-11-03,AE-008,Calming Treats 30ct,Petco,20.87,486,6.85,0
2025-11-10,AE-008,Calming Treats 30ct,Petco,20.96,497,6.85,0
2025-11-17,AE-008,Calming Treats 30ct,Petco,20.92,362,6.85,0
2025-11-24,AE-008,Calming Treats 30ct,Petco,21.02,503,6.85,0
